headword,pos,CEFR,CoreInventory 1,CoreInventory 2,Threshold
plead,verb,B2,,,
plot,noun,B2,Film,,
pluck,verb,B2,,,
plug,verb,B2,,,
plum,noun,B2,,,Food and drink
plumber,noun,B2,,,
plus,noun,B2,,,
pneumonia,noun,B2,Travel and services vocab,,Health and body care
point of view,noun,B2,,,
pointless,adjective,B2,,,
poison,verb,B2,,,
polar bear,noun,B2,,,
polio,noun,B2,Technical and legal language,,
polish,noun,B2,,,
politeness,noun,B2,,,
politically,adverb,B2,,,
polity,noun,B2,"News, lifestyles and current affairs",,
polo,noun,B2,Hobbies and pastimes,,"Free time, entertainment"
ponder,verb,B2,,,
pop,verb,B2,,,
popularise,verb,B2,,,
popularity,noun,B2,,,
popularize,verb,B2,,,
porch,noun,B2,,,
portion,noun,B2,,,
pose,noun,B2,,,
posh,adjective,B2,,,
possessed,adjective,B2,,,
postal,adjective,B2,,,
postpone,verb,B2,,,
potent,adjective,B2,,,
potential,adjective,B2,,,
potentially,adverb,B2,,,
pound,verb,B2,,,
powder,verb,B2,,,
powerfully,adverb,B2,,,
practicality,noun,B2,,,
practically,adverb,B2,,,
praise,verb,B2,,,
prance,noun,B2,,,
prawn,noun,B2,,,Food and drink
precede,verb,B2,,,
precisely,adverb,B2,,,
predicament,noun,B2,,,
predicate,verb,B2,,,
predicative,adjective,B2,,,
predictable,adjective,B2,,,
predictive,adjective,B2,,,
predictor,noun,B2,Work and jobs,,Personal identification
prefect,noun,B2,Education,,
preferable,adjective,B2,,,
preferably,adverb,B2,,,
prehistoric,adjective,B2,,,
prehuman,noun,B2,,,
preindustrial,adjective,B2,,,
prejudge,verb,B2,,,
preliminary,adjective,B2,,,
preoccupy,verb,B2,,,
prescribe,verb,B2,,,
present,verb,B2,,,
presenter,noun,B2,,,Personal identification
presidency,noun,B2,,,
presidential,adjective,B2,,,
prestige,noun,B2,,,
prestigious,adjective,B2,,,
presumably,adverb,B2,,,
pretend,adjective,B2,,,
prevail,verb,B2,,,
prevention,noun,B2,,,
preventive,adjective,B2,,,
previously,adverb,B2,,,
price,verb,B2,,,
priceless,adjective,B2,,,
prick,noun,B2,,,
primary,adjective,B2,,,
prime,adjective,B2,,,
prime minister,noun,B2,,,Personal identification
principal,noun,B2,,,
prior,adjective,B2,,,
priority,noun,B2,,,
privately,adverb,B2,,,
privilege,noun,B2,,,
probable,adjective,B2,,,
probe,noun,B2,,,
procedure,noun,B2,,,
process,verb,B2,,,
professional,noun,B2,,,
profile,noun,B2,,,
profit,noun,B2,Work and jobs,,
profitable,adjective,B2,,,
programer,noun,B2,Work and jobs,,Personal identification
programing,noun,B2,Work and jobs,,
programmer,noun,B2,Work and jobs,,Personal identification
programming,noun,B2,Work and jobs,,
progress,verb,B2,,,
prohibit,verb,B2,,,
project,noun,B2,Work and jobs,,
project,verb,B2,,,
projection,noun,B2,,,
prom,noun,B2,,,
prominence,noun,B2,,,
prompt,adjective,B2,,,
prompt,noun,B2,,,
prompt,verb,B2,,,
promptly,adverb,B2,,,
proponent,noun,B2,,,
proposed,adjective,B2,,,
prose,noun,B2,Education,,
prosecute,verb,B2,,,
prospect,noun,B2,,,
prosper,verb,B2,,,
protest,verb,B2,,,
proudly,adverb,B2,,,
proven,adjective,B2,,,
province,noun,B2,Nationalities and countries,,
provision,noun,B2,,,
proximity,noun,B2,,,
psychologically,adverb,B2,,,
psychology,noun,B2,,,Education
publication,noun,B2,,,
publicise,verb,B2,,,
publicity,noun,B2,,,
publicize,verb,B2,,,
pudding,noun,B2,,,
pulse,noun,B2,Travel and services vocab,,Health and body care
pumpkin,noun,B2,Food and drink,,Food and drink
punch,noun,B2,,,
punch,verb,B2,,,
punctual,adjective,B2,,,
punctuality,noun,B2,,,
purchase,noun,B2,,,Shopping
purchase,verb,B2,,,
purposeful,adjective,B2,,,
pursuit,noun,B2,,,
puzzled,adjective,B2,,,
pyjamas,noun,B2,,,Shopping
qualification,noun,B2,Education,Work and jobs,Education
quantify,verb,B2,,,
quarantine,noun,B2,"News, lifestyles and current affairs",,
quarrel,noun,B2,,,
quarrel,verb,B2,,,
quarrelsome,adjective,B2,,,
queer,adjective,B2,,,
query,noun,B2,,,Language
question,verb,B2,,,
queue,verb,B2,,,
quiet,noun,B2,,,
quit,adjective,B2,,,
quotable,adjective,B2,,,
quotation,noun,B2,Education,Books and literature,
quote,noun,B2,Education,Books and literature,
quote,verb,B2,,,
racism,noun,B2,,,
racist,noun,B2,"News, lifestyles and current affairs",,Personal identification
rack,noun,B2,,,
radar,noun,B2,,,
radiate,verb,B2,,,
radical,noun,B2,"News, lifestyles and current affairs",,
radically,adverb,B2,,,
radium,noun,B2,,,
rafter,noun,B2,,,
rag,noun,B2,Clothes,,
rainbow,noun,B2,,,
rainstorm,noun,B2,Media,,Weather
rally,noun,B2,,,
ram,noun,B2,,,
ramp,noun,B2,,,
range,verb,B2,,,
ranger,noun,B2,"News, lifestyles and current affairs",,
rape,noun,B2,,,
rape,verb,B2,,,
rash,adjective,B2,,,
rate,verb,B2,,,
rattle,noun,B2,,,
ravage,noun,B2,,,
reaction,noun,B2,,,
readily,adverb,B2,,,
real estate,noun,B2,,,
realisation,noun,B2,,,
realization,noun,B2,,,
rear,adjective,B2,,,
reasonably,adverb,B2,,,
rebel,noun,B2,,,
rebel,verb,B2,,,
rebellious,adjective,B2,,,
recession,noun,B2,,,
recipe,noun,B2,Food and drink,,Food and drink
reckon,verb,B2,,,
recognition,noun,B2,,,
recollect,verb,B2,,,
recollection,noun,B2,,,
recommendable,adjective,B2,,,
recommendation,noun,B2,,,
reconsider,verb,B2,,,
recreation,noun,B2,,,"Free time, entertainment"
recruit,verb,B2,,,
rectangular,adjective,B2,,,
redo,verb,B2,,,
redundant,adjective,B2,,,
reed,noun,B2,,,
reference,noun,B2,,,
referent,adjective,B2,,,
refinery,noun,B2,Work and jobs,,
reflective,adjective,B2,,,
reform,noun,B2,"News, lifestyles and current affairs",,
refrain,noun,B2,,,
refresh,noun,B2,,,
refuge,noun,B2,"News, lifestyles and current affairs",,
refugee,noun,B2,"News, lifestyles and current affairs",,
refute,verb,B2,,,
regard,noun,B2,,,
regardless,adverb,B2,,,
reggae,noun,B2,Arts,,"Free time, entertainment"
regime,noun,B2,,,
regret,noun,B2,,,
regrettably,adverb,B2,,,
regulate,verb,B2,,,
rehearsal,noun,B2,,,"Free time, entertainment"
reinforce,verb,B2,,,
reinforcement,noun,B2,,,
rejection,noun,B2,,,
rejoin,verb,B2,,,
related,adjective,B2,,,
relativity,noun,B2,,,
relaxation,noun,B2,Hobbies and pastimes,,
relay,noun,B2,,,
relevant,adjective,B2,,,
relic,noun,B2,,,
relief,noun,B2,,,
relieve,verb,B2,,,
relieved,adjective,B2,,,
reluctant,adjective,B2,,,
remaining,adjective,B2,,,
remains,noun,B2,,,
remark,noun,B2,,,
remarkably,adverb,B2,,,
reminder,noun,B2,,,
rental,noun,B2,Travel and services vocab,,Services
reorganise,verb,B2,,,
reorganize,verb,B2,,,
repaint,noun,B2,,,
repertoire,noun,B2,,,
repetition,noun,B2,,,
replacement,noun,B2,,,
replica,noun,B2,Arts,,"Free time, entertainment"
repress,verb,B2,,,
repression,noun,B2,,,
reprint,noun,B2,Books and literature,,
reprove,verb,B2,,,
research,verb,B2,,,
residence,noun,B2,Personal information,,
resident,noun,B2,,,
resign,verb,B2,,,
resignation,noun,B2,Work and jobs,,
resistance,noun,B2,,,
resolution,noun,B2,,,
resonant,adjective,B2,,,
respectably,adverb,B2,,,
respected,adjective,B2,,,
respiration,noun,B2,,,
respiratory,adjective,B2,,,
restriction,noun,B2,,,
resume,verb,B2,,,
retailer,noun,B2,,,
retard,verb,B2,,,
retina,noun,B2,,,
retirement,noun,B2,Work and jobs,,
retreat,noun,B2,,,
retreat,verb,B2,,,
retrieve,verb,B2,,,
revelation,noun,B2,,,
revenge,noun,B2,,,
revenue,noun,B2,,,
reverence,noun,B2,,,
reverse,verb,B2,,,
review,verb,B2,,,
revival,noun,B2,,,
revive,verb,B2,,,
revolution,noun,B2,,,
revolutionary,adjective,B2,,,
revolutionise,verb,B2,,,
revolutionize,verb,B2,,,
revolve,verb,B2,,,
reward,verb,B2,,,
rhinoceros,noun,B2,,,
rhyme,verb,B2,,,
rhythmic,adjective,B2,,,
rib,noun,B2,,,
riddle,noun,B2,,,
rider,noun,B2,Ways of travelling,,Travel
ridge,noun,B2,,,
righteousness,noun,B2,,,
rightly,adverb,B2,,,
rim,noun,B2,,,
rip,verb,B2,,,
risk,verb,B2,,,
risky,adjective,B2,,,
rite,noun,B2,"News, lifestyles and current affairs",,
ritual,noun,B2,"News, lifestyles and current affairs",,
rival,noun,B2,,,Personal identification
roam,noun,B2,,,
roar,verb,B2,,,
roast,adjective,B2,,,
rock,verb,B2,,,
rocket,noun,B2,,,
rocky,adjective,B2,,,
roll,verb,B2,,,
roommate,noun,B2,,,Relations with other people
rosy,adjective,B2,,,
round,preposition,B2,,,
round,verb,B2,,,
route,noun,B2,Ways of travelling,,Travel
row,verb,B2,,,
royalty,noun,B2,,,
rub,verb,B2,,,
rubble,noun,B2,,,
rug,noun,B2,Objects and rooms,,"House and home, environment"
ruinous,adjective,B2,,,
rule,verb,B2,,,
rural,adjective,B2,,,
rush hour,noun,B2,,,Travel
rusty,adjective,B2,,,
sack,verb,B2,,,
safeguard,verb,B2,,,
sag,noun,B2,,,
sage,noun,B2,,,
sail,verb,B2,,,
salary,noun,B2,Work and jobs,,Daily life
salesmanship,noun,B2,Work and jobs,,
salesperson,noun,B2,Work and jobs,,Personal identification
saleswoman,noun,B2,Work and jobs,,Personal identification
salon,noun,B2,,,Services
salsa,noun,B2,Food and drink,,Food and drink
salty,adjective,B2,,,
sandstone,noun,B2,,,
sanitary,adjective,B2,,,
sanitation,noun,B2,,,
satisfactory,adjective,B2,,,
saving,noun,B2,,,
savings,noun,B2,,,
saw,verb,B2,,,
say,noun,B2,,,
scan,verb,B2,,,
scandal,noun,B2,Media,,
scar,noun,B2,,,
scarcely,adverb,B2,,,
scarlet,noun,B2,,,
scent,noun,B2,,,
schedule,verb,B2,,,
scheduled,adjective,B2,,,
scheme,noun,B2,,,
scholasticism,noun,B2,Education,,
schoolgirl,noun,B2,,,
scientifically,adverb,B2,,,
scooter,noun,B2,Ways of travelling,,Travel
scramble,verb,B2,,,
scratch,verb,B2,,,
screen,verb,B2,,,
screw,verb,B2,,,
scribble,noun,B2,,,
scrooge,noun,B2,,,
scuba,noun,B2,Leisure activities,,"Free time, entertainment"
scythe,noun,B2,,,
seal,noun,B2,,,
seasonal,adjective,B2,,,
second person,noun,B2,,,Personal identification
secondary,adjective,B2,,,
secondly,adverb,B2,,,
sector,noun,B2,,,
seesaw,noun,B2,"Things in the town, shops and shopping",,"House and home, environment"
segment,noun,B2,,,
seldom,adverb,B2,,,
select,verb,B2,,,
self-confidence,noun,B2,,,
self-confident,adjective,B2,,,
selfless,adjective,B2,,,
seller,noun,B2,Work and jobs,,Personal identification
semicolon,noun,B2,,,Language
semi-final,noun,B2,,,
seminar,noun,B2,Education,,Education
senator,noun,B2,,,
sense,verb,B2,,,
sensible,adjective,B2,,,
sensitive,adjective,B2,,,
sentence,verb,B2,,,
separate,verb,B2,,,
separately,adverb,B2,,,
serene,adjective,B2,,,
serial,adjective,B2,,,
servant,noun,B2,,,Personal identification
setback,noun,B2,,,
sexism,noun,B2,"News, lifestyles and current affairs",,
sexual,adjective,B2,,,
sexy,adjective,B2,,,
shabby,adjective,B2,,,
shaken,adjective,B2,,,
Shakespearean,adjective,B2,,,
shaky,adjective,B2,,,
sharp,adverb,B2,,,
sharply,adverb,B2,,,
shatter,verb,B2,,,
shed,noun,B2,,,"House and home, environment"
shell,verb,B2,,,
shield,noun,B2,,,
shift,noun,B2,,,
shipping,noun,B2,Work and jobs,,Travel
shipwreck,noun,B2,"News, lifestyles and current affairs",,
shock,verb,B2,,,
shooting,noun,B2,,,
shopkeeper,noun,B2,,,Personal identification
shoplift,verb,B2,,,
shoplifter,noun,B2,"News, lifestyles and current affairs",,
shoplifting,noun,B2,"News, lifestyles and current affairs",,
shortness,noun,B2,,,
short-term,adjective,B2,,,
showbiz,noun,B2,Idiomatic expressions,Hobbies and pastimes,"Free time, entertainment"
showcase,noun,B2,Shopping,,Shopping
shower,verb,B2,,,
shrink,noun,B2,,,
shrink,verb,B2,,,
shrug,verb,B2,,,
sigh,verb,B2,,,
significantly,adverb,B2,,,
signify,verb,B2,,,
silverware,noun,B2,Objects and rooms,,Shopping
simplification,noun,B2,,,
simultaneous,adjective,B2,,,
since,adverb,B2,,,
sincere,adjective,B2,,,
sincerity,noun,B2,,,
sister-in-law,noun,B2,,,Personal identification
skateboard,noun,B2,Leisure activities,,"Free time, entertainment"
skateboarder,noun,B2,Leisure activities,,"Free time, entertainment"
sketch,verb,B2,,,
skilful,adjective,B2,,,
skilfully,adverb,B2,,,
skilled,adjective,B2,,,
skillful,adjective,B2,,,
skillfully,adverb,B2,,,
skim,verb,B2,,,
skip,verb,B2,,,
skylark,noun,B2,,,
skyward,adverb,B2,,,
skywards,adverb,B2,,,
slam,verb,B2,,,
slang,noun,B2,,,Language
slap,noun,B2,,,
slap,verb,B2,,,
slash,noun,B2,,,
slaughter,noun,B2,"News, lifestyles and current affairs",,
slice,verb,B2,,,
slide,verb,B2,,,
slight,adjective,B2,,,
sliver,noun,B2,,,
sloppy,adjective,B2,,,
smash,verb,B2,,,
smokestack,noun,B2,"Things in the town, shops and shopping",,"House and home, environment"
snap,verb,B2,,,
sneak,verb,B2,,,
sneer,noun,B2,,,
sneeze,verb,B2,,,
sniff,verb,B2,,,
snore,noun,B2,,,
snore,verb,B2,,,
snowball,noun,B2,Leisure activities,,"Free time, entertainment"
soak,noun,B2,,,
soak,verb,B2,,,
soaked,adjective,B2,,,
soaking,adjective,B2,,,
soar,verb,B2,,,
sob,verb,B2,,,
so-called,adjective,B2,,,
sociable,adjective,B2,,,
socialise,verb,B2,,,
socialize,verb,B2,,,
softness,noun,B2,,,
soil,noun,B2,,,
solar,adjective,B2,,,
solidity,noun,B2,,,
soliloquy,noun,B2,,,
solo,adjective,B2,,,
solo,adverb,B2,,,
solo,noun,B2,,,
solvent,noun,B2,,,
somewhat,adverb,B2,,,
son-in-law,noun,B2,,,Personal identification
sonnet,noun,B2,Education,,
sophisticated,adjective,B2,,,
sort,verb,B2,,,
sound,adjective,B2,,,
soundtrack,noun,B2,,,"Free time, entertainment"
southward,adverb,B2,,,
southwards,adverb,B2,,,
Soviet,noun,B2,Nationalities and countries,"News, lifestyles and current affairs",
soybean,noun,B2,Food and drink,,Food and drink
spa,noun,B2,Leisure activities,,"Free time, entertainment"
span,verb,B2,,,
spare,adjective,B2,,,
spare,verb,B2,,,
sparerib,noun,B2,Food and drink,,Food and drink
spark,noun,B2,,,
sparkling,adjective,B2,,,
sparrow,noun,B2,,,
specialty,noun,B2,,,
species,noun,B2,,,
specifically,adverb,B2,,,
specify,verb,B2,,,
spectacle,noun,B2,Hobbies and pastimes,,
speeder,noun,B2,"News, lifestyles and current affairs",,
spellbound,adjective,B2,,,
spin,verb,B2,,,
spite,noun,B2,,,
splash,noun,B2,,,
splatter,noun,B2,,,
split,verb,B2,,,
spokesman,noun,B2,"News, lifestyles and current affairs",,Personal identification
spokeswoman,noun,B2,"News, lifestyles and current affairs",,Personal identification
sponsor,verb,B2,,,
spot,verb,B2,,,
spray,noun,B2,,,
spray,verb,B2,,,
spread,verb,B2,,,
spreadsheet,noun,B2,,,
sprint,noun,B2,Leisure activities,,"Free time, entertainment"
spur,noun,B2,,,
squad,noun,B2,,,
squash,noun,B2,,,
squash,verb,B2,,,
squeeze,verb,B2,,,
stab,verb,B2,,,
stability,noun,B2,,,
stack,noun,B2,,,
stagger,noun,B2,,,
stain,noun,B2,,,
stain,verb,B2,,,
stake,noun,B2,,,
stammer,verb,B2,,,
stamp,verb,B2,,,
standard,adjective,B2,,,
standby,adjective,B2,,,
standstill,noun,B2,,,
stanza,noun,B2,Arts,,"Free time, entertainment"
startle,verb,B2,,,
starvation,noun,B2,"News, lifestyles and current affairs",,
starve,verb,B2,,,
starving,adjective,B2,,,
state,adjective,B2,,,
state,verb,B2,,,
statesman,noun,B2,"News, lifestyles and current affairs",Work and jobs,Personal identification
statewide,adverb,B2,,,
statistics,noun,B2,,,Education
steely,adjective,B2,,,
steer,verb,B2,,,
steering wheel,noun,B2,,,Travel
stepfather,noun,B2,,,Personal identification
stepmother,noun,B2,,,Personal identification
stereotype,noun,B2,,,
stern,adjective,B2,,,
stew,noun,B2,Food and drink,,Food and drink
stick,noun,B2,,,
stiff,adjective,B2,,,
stimulant,noun,B2,Travel and services vocab,,Health and body care
stimulate,verb,B2,,,
stimulation,noun,B2,,,
stingy,adjective,B2,,,
stink,verb,B2,,,
stitch,noun,B2,,,
stock,noun,B2,,,
stock market,noun,B2,,,
stockpile,noun,B2,"News, lifestyles and current affairs",,
stonework,noun,B2,,,
stool,noun,B2,,,
stopover,noun,B2,,,
stopwatch,noun,B2,,,
store,verb,B2,,,
straighten,verb,B2,,,
straightforward,adjective,B2,,,
strain,verb,B2,,,
strait,noun,B2,,,
strand,noun,B2,,,
strangle,verb,B2,,,
stress,verb,B2,,,
strictly,adverb,B2,,,
stride,verb,B2,,,
striking,adjective,B2,,,
strip,verb,B2,,,
strive,verb,B2,,,
stroke,noun,B2,,,
stroke,verb,B2,,,
struggle,verb,B2,,,
stubbornly,adverb,B2,,,
stuff,verb,B2,,,
stylist,noun,B2,Work and jobs,,Personal identification
subcontinent,noun,B2,Nationalities and countries,,
subculture,noun,B2,,,
subdivision,noun,B2,,,
subjunctive,noun,B2,Education,,
submit,verb,B2,,,
subplot,noun,B2,Books and literature,,
subside,verb,B2,,,
substance,noun,B2,,,
substitute,verb,B2,,,
subtitle,noun,B2,Film,,
subtle,adjective,B2,,,
subtract,verb,B2,,,
suburb,noun,B2,,,"House and home, environment"
successive,adjective,B2,,,
suck,verb,B2,,,
sue,verb,B2,,,
suffering,noun,B2,,,
sufficiently,adverb,B2,,,
suitably,adverb,B2,,,
sulfur,noun,B2,,,
sulphur,noun,B2,,,
sunbeam,noun,B2,,,
superb,adjective,B2,,,
superintendent,noun,B2,Work and jobs,,Personal identification
supernatural,adjective,B2,,,
supervise,verb,B2,,,
supervision,noun,B2,,,
supervisor,noun,B2,Work and jobs,,Personal identification
supplement,noun,B2,,,
supplier,noun,B2,,,
supply,verb,B2,,,
suppress,verb,B2,,,
surge,noun,B2,,,
surrender,verb,B2,,,
surroundings,noun,B2,,,
surveillance,noun,B2,,,
suspect,verb,B2,,,
suspend,verb,B2,,,
suspicious,adjective,B2,,,
suspiciously,adverb,B2,,,
sustain,verb,B2,,,
swan,noun,B2,,,
sweep,verb,B2,,,
swift,adjective,B2,,,
swing,noun,B2,,,
swing,verb,B2,,,
syllable,noun,B2,Education,,Language
symbolic,adjective,B2,,,
sympathetic,adjective,B2,,,
sympathise,verb,B2,,,
sympathize,verb,B2,,,
synonym,noun,B2,Education,,
tablecloth,noun,B2,Objects and rooms,,Shopping
tabloid,adjective,B2,,,
tabloid,noun,B2,,,
tack,verb,B2,,,
tackle,verb,B2,,,
tactile,adjective,B2,,,
tag,noun,B2,,,
tail,noun,B2,,,
tame,adjective,B2,,,
tan,noun,B2,,,
tanned,adjective,B2,,,
tap,verb,B2,,,
tatter,noun,B2,Clothes,,
tattoo,noun,B2,,,
taunt,noun,B2,,,
tease,verb,B2,,,
teaspoon,noun,B2,,,Shopping
technical,adjective,B2,,,
technically,adverb,B2,,,
telescope,noun,B2,,,
temperate,adjective,B2,,,
temporarily,adverb,B2,,,
temptation,noun,B2,,,
tender,adjective,B2,,,
tenderly,adverb,B2,,,
tenderness,noun,B2,,,
terrace,noun,B2,,,"House and home, environment"
terrifying,adjective,B2,,,
territory,noun,B2,Nationalities and countries,,
test,verb,B2,,,
testify,verb,B2,,,
testimony,noun,B2,,,
that,adverb,B2,,,
theme,noun,B2,,,
theorist,noun,B2,Work and jobs,,Personal identification
therapist,noun,B2,Work and jobs,,Personal identification
therapy,noun,B2,,,Health and body care
thereafter,adverb,B2,,,
thermometer,noun,B2,,,
thesis,noun,B2,,,Education
thickly,adverb,B2,,,
thickness,noun,B2,,,
thigh,noun,B2,,,
thinker,noun,B2,Work and jobs,,Personal identification
third person,noun,B2,,,Personal identification
thirdly,adverb,B2,,,
thirst,noun,B2,,,
thoroughly,adverb,B2,,,
though,adverb,B2,,,
thoughtful,adjective,B2,,,
thoughtless,adjective,B2,,,
thread,noun,B2,,,
threaten,verb,B2,,,
thrill,noun,B2,,,
thrilled,adjective,B2,,,
thrilling,adjective,B2,,,
throat,noun,B2,,,Health and body care
tickle,verb,B2,,,
tight,adverb,B2,,,
tightrope,noun,B2,,,
time,verb,B2,,,
timeless,adjective,B2,,,
timeliness,noun,B2,,,
times,preposition,B2,,,
timing,noun,B2,,,
tip,verb,B2,,,
tiptoe,verb,B2,,,
tiredness,noun,B2,,,
tiresome,adjective,B2,,,
toenail,noun,B2,,,Health and body care
toil,verb,B2,,,
tolerant,adjective,B2,,,
tolerate,verb,B2,,,
toll,noun,B2,Travel and services vocab,,Services
tomb,noun,B2,,,
ton,noun,B2,,,
tonne,noun,B2,,,
torch,noun,B2,,,
tortoiseshell,noun,B2,,,
torture,verb,B2,,,
tough,adjective,B2,,,
toxic,adjective,B2,,,
trace,verb,B2,,,
track,verb,B2,,,
trade,verb,B2,,,
trader,noun,B2,,,
trail,verb,B2,,,
trailer,noun,B2,,,
trainee,noun,B2,Work and jobs,,Personal identification
trainer,noun,B2,Work and jobs,,Personal identification
trait,noun,B2,,,
traitor,noun,B2,,,
tramp,noun,B2,,,
trample,noun,B2,,,
transcript,noun,B2,,,
transfer,noun,B2,,,
transfusion,noun,B2,,,
transient,adjective,B2,,,
transistor,noun,B2,Technical and legal language,,
transition,noun,B2,,,
transitive,adjective,B2,,,
translation,noun,B2,Books and literature,,
translator,noun,B2,Work and jobs,,Personal identification
transmission,noun,B2,,,
transmit,verb,B2,,,
transparent,adjective,B2,,,
transport,verb,B2,,,
traverse,noun,B2,,,
tray,noun,B2,,,
tread,verb,B2,,,
treat,verb,B2,,,
treaty,noun,B2,"News, lifestyles and current affairs",,
trek,noun,B2,,,"Free time, entertainment"
tremendously,adverb,B2,,,
tremor,noun,B2,,,
trial,noun,B2,,,
triangle,noun,B2,,,
tribe,noun,B2,,,
trick,verb,B2,,,
tricky,adjective,B2,,,
trio,noun,B2,Arts,,"Free time, entertainment"
trip,verb,B2,,,
trivial,adjective,B2,,,
trolley,noun,B2,,,
troop,noun,B2,,,
trophy,noun,B2,,,
tropic,adjective,B2,,,
troublesome,adjective,B2,,,
trunk,noun,B2,,,
trust,noun,B2,,,
trusty,adjective,B2,,,
truthful,adjective,B2,,,
truthfulness,noun,B2,,,
tub,noun,B2,,,
tuberculosis,noun,B2,Travel and services vocab,,Health and body care
tug,noun,B2,,,
tuition,noun,B2,Education,,
tulip,noun,B2,,,
tumor,noun,B2,Travel and services vocab,,Health and body care
tumour,noun,B2,Travel and services vocab,,Health and body care
tunnel,noun,B2,"Things in the town, shops and shopping",,Travel
turbulent,adjective,B2,,,
tutor,noun,B2,,,Personal identification
twinkle,noun,B2,,,
twisted,adjective,B2,,,
typhoid,noun,B2,,,
tyranny,noun,B2,"News, lifestyles and current affairs",,
tyrant,noun,B2,"News, lifestyles and current affairs",,
ultimate,adjective,B2,,,
ultimately,adverb,B2,,,
unacceptable,adjective,B2,,,
unashamedly,adverb,B2,,,
unattractive,adjective,B2,,,
unauthorised,adjective,B2,,,
unauthorized,adjective,B2,,,
unavailable,adjective,B2,,,
unaware,adjective,B2,,,
unbearable,adjective,B2,,,
unbeatable,adjective,B2,,,
unchanged,adjective,B2,,,
uncharacteristic,adjective,B2,,,
unclearly,adverb,B2,,,
uncomfortably,adverb,B2,,,
uncommon,adjective,B2,,,
unconcerned,adjective,B2,,,
unconscious,adjective,B2,,,
underestimate,verb,B2,,,
undergraduate,noun,B2,Education,,Education
underground,adjective,B2,,,
underground,adverb,B2,,,
underneath,adverb,B2,,,
undersea,adjective,B2,,,
understandable,adjective,B2,,,
understanding,adjective,B2,,,
understanding,noun,B2,,,
undertake,verb,B2,,,
underwater,adverb,B2,,,
underwear,noun,B2,Clothes,,Shopping
undoubtedly,adverb,B2,,,
undreamed,adjective,B2,,,
undressed,adjective,B2,,,
unease,noun,B2,,,
uneasily,adverb,B2,,,
unenthusiastic,adjective,B2,,,
uneven,adjective,B2,,,
unfamiliar,adjective,B2,,,
unfashionable,adjective,B2,,,
unforeseen,adjective,B2,,,
ungodly,adjective,B2,,,
unhappiness,noun,B2,,,
unhelpful,adjective,B2,,,
unimaginable,adjective,B2,,,
unimaginably,adverb,B2,,,
united,adjective,B2,,,
universal,adjective,B2,,,
unjustly,adverb,B2,,,
unkind,adjective,B2,,,
unlike,preposition,B2,,,
unlimited,adjective,B2,,,
unload,verb,B2,,,
unlock,verb,B2,,,
unmistakable,adjective,B2,,,
unmistakably,adverb,B2,,,
unnatural,adjective,B2,,,
unofficial,adjective,B2,,,
unpopular,adjective,B2,,,
unrealistic,adjective,B2,,,
unreasonable,adjective,B2,,,
unreliable,adjective,B2,,,
unrest,noun,B2,,,
unsafe,adjective,B2,,,
unsatisfactory,adjective,B2,,,
unselfish,adjective,B2,,,
unstoppable,adjective,B2,,,
unsuccessful,adjective,B2,,,
unsuitable,adjective,B2,,,
unsure,adjective,B2,,,
untalented,adjective,B2,,,
unthinkably,adverb,B2,,,
untie,verb,B2,,,
unto,preposition,B2,,,
untreated,adjective,B2,,,
untrimmed,adjective,B2,,,
unusualness,noun,B2,,,
unwilling,adjective,B2,,,
unwise,adjective,B2,,,
unworldly,adjective,B2,,,
upbringing,noun,B2,,,
update,noun,B2,,,
upgrade,noun,B2,,,
upgrade,verb,B2,,,
upright,adjective,B2,,,
upright,adverb,B2,,,
upset,verb,B2,,,
upside down,adjective,B2,,,
upside down,adverb,B2,,,
urban,adjective,B2,,,
urge,verb,B2,,,
urgently,adverb,B2,,,
user,noun,B2,,,Personal identification
usher,verb,B2,,,
utilise,verb,B2,,,
utility,noun,B2,,,
utilize,verb,B2,,,
utter,verb,B2,,,
utterly,adverb,B2,,,
vacant,adjective,B2,,,
vaccine,noun,B2,Travel and services vocab,,Health and body care
valentine,noun,B2,,,
valid,adjective,B2,,,
value,verb,B2,,,
vanish,verb,B2,,,
vanity,noun,B2,,,
variation,noun,B2,,,
varied,adjective,B2,,,
venture,noun,B2,,,
venue,noun,B2,,,Travel
verbal,adjective,B2,,,
verbally,adverb,B2,,,
verse,noun,B2,,,
verse,verb,B2,,,
version,noun,B2,,,
versus,preposition,B2,,,
very,adjective,B2,,,
veteran,noun,B2,,,
vibrate,verb,B2,,,
vibration,noun,B2,,,
viewer,noun,B2,,,
vigor,noun,B2,,,
vigorous,adjective,B2,,,
vigorously,adverb,B2,,,
vigour,noun,B2,,,
villa,noun,B2,Holidays,,"House and home, environment"
villager,noun,B2,,,Personal identification
vinegar,noun,B2,,,Food and drink
violate,verb,B2,,,
virtual reality,noun,B2,,,
virtually,adverb,B2,,,
virtue,noun,B2,,,
visibly,adverb,B2,,,
vital,adjective,B2,,,
vitamin,noun,B2,,,Health and body care
vocalist,noun,B2,Work and jobs,Arts,Personal identification
volunteer,noun,B2,,,Personal identification
vomit,noun,B2,Travel and services vocab,,Health and body care
voter,noun,B2,"News, lifestyles and current affairs",,
vow,noun,B2,,,
wage,noun,B2,Work and jobs,,Daily life
waist,noun,B2,,,Health and body care
waistcoat,noun,B2,Clothes,,Shopping
wait,noun,B2,,,
walkabout,noun,B2,,,
